51 & \multicolumn{2}{@{}l||}{$\mu$ Velorum} & $ 2.8$ & \bf            $-$49 & 34.4 & 34.6 & 34.7 & 34.9 & 34.9 & 35.0 & 34.9 & 34.8 & 34.6 & 34.6 & 34.5 & 34.6 \\
52 & \multicolumn{2}{@{}l||}{$\nu$ Hydrae} & $ 3.1$ & \bf             $-$16 & 20.9 & 21.0 & 21.1 & 21.1 & 21.1 & 21.1 & 21.1 & 21.0 & 21.0 & 20.9 & 21.0 & 21.1 \\
53 & $\beta$ UMa. & $Merak$ & $ 2.4$ & \bf                            $+$56 & 13.2 & 13.3 & 13.4 & 13.5 & 13.6 & 13.6 & 13.5 & 13.4 & 13.3 & 13.1 & 13.0 & 12.9 \\
54 & $\alpha$ UMa. & $Dubhe$ & $ 1.8$ & \bf                           $+$61 & 35.2 & 35.3 & 35.4 & 35.5 & 35.6 & 35.6 & 35.6 & 35.5 & 35.3 & 35.1 & 35.0 & 34.9 \\
55 & $\beta$ Leo. & $Denebola$ & $ 2.1$ & \bf                         $+$14 & 24.3 & 24.3 & 24.3 & 24.3 & 24.4 & 24.4 & 24.4 & 24.4 & 24.4 & 24.3 & 24.2 & 24.1 \\[1.7ex]
56 & $\gamma$ Crv. & $Gienah$ & $ 2.6$ & \bf                          $-$17 & 42.3 & 42.4 & 42.5 & 42.5 & 42.5 & 42.5 & 42.5 & 42.5 & 42.4 & 42.4 & 42.4 & 42.5 \\
57 & $\alpha$ Cru. & $Acrux$ & $ 1.3$ & \bf                           $-$63 & 15.4 & 15.6 & 15.7 & 15.9 & 16.1 & 16.1 & 16.1 & 16.0 & 15.9 & 15.8 & 15.7 & 15.7 \\
58 & $\gamma$ Cru. & $Gacrux$ & $*1.6$ & \bf                          $-$57 & 16.4 & 16.5 & 16.7 & 16.9 & 17.0 & 17.1 & 17.1 & 17.0 & 16.9 & 16.7 & 16.7 & 16.6 \\
59 & $\gamma$ Cen. & $Muhlifain$ & $ 2.4$ & \bf                       $-$49 &  7.0 &  7.2 &  7.3 &  7.5 &  7.6 &  7.6 &  7.6 &  7.6 &  7.4 &  7.3 &  7.3 &  7.3 \\
60 & $\beta$ Cru. & $Mimosa$ & $ 1.3$ & \bf                           $-$59 & 50.7 & 50.8 & 51.0 & 51.1 & 51.3 & 51.3 & 51.4 & 51.3 & 51.2 & 51.0 & 50.9 & 50.9 \\[1.7ex]
