2457185.1951389   1.229202697886   7.124046631218      20.4697892697
2457185.1958333   1.229204177891   7.124055324472      20.4697791021
2457185.1965278   1.229205657877   7.124064017604      20.4697689345
2457185.1972222   1.229207137844   7.124072710614      20.4697587669
2457185.1979167   1.229208617791   7.124081403504      20.4697485991
2457185.1986111   1.229210097720   7.124090096273      20.4697384313
2457185.1993056   1.229211577629   7.124098788921      20.4697282635
2457185.2000000   1.229213057519   7.124107481448      20.4697180955
2457185.2006944   1.229214537390   7.124116173854      20.4697079275
2457185.2013889   1.229216017241   7.124124866139      20.4696977595
2457185.2020833   1.229217497074   7.124133558305      20.4696875913
2457185.2027778   1.229218976887   7.124142250349      20.4696774231
2457185.2034722   1.229220456682   7.124150942271      20.4696672549
2457185.2041667   1.229221936457   7.124159634073      20.4696570866
2457185.2048611   1.229223416213   7.124168325754      20.4696469182
2457185.2055556   1.229224895949   7.124177017313      20.4696367497
2457185.2062500   1.229226375667   7.124185708752      20.4696265812
2457185.2069444   1.229227855365   7.124194400071      20.4696164126
2457185.2076389   1.229229335045   7.124203091270      20.4696062440
2457185.2083333   1.229230814705   7.124211782346      20.4695960752
2457185.2090278   1.229232294346   7.124220473301      20.4695859065
2457185.2097222   1.229233773967   7.124229164136      20.4695757376
2457185.2104167   1.229235253570   7.124237854850      20.4695655687
2457185.2111111   1.229236733153   7.124246545442      20.4695553997
2457185.2118056   1.229238212718   7.124255235914      20.4695452307
2457185.2125000   1.229239692263   7.124263926265      20.4695350616
2457185.2131944   1.229241171789   7.124272616497      20.4695248924
2457185.2138889   1.229242651296   7.124281306606      20.4695147231
2457185.2145833   1.229244130783   7.124289996595      20.4695045538
2457185.2152778   1.229245610252   7.124298686462      20.4694943845
2457185.2159722   1.229247089701   7.124307376209      20.4694842150
2457185.2166667   1.229248569131   7.124316065834      20.4694740455
2457185.2173611   1.229250048542   7.124324755339      20.4694638760
2457185.2180556   1.229251527934   7.124333444723      20.4694537063
2457185.2187500   1.229253007307   7.124342133988      20.4694435366
2457185.2194444   1.229254486660   7.124350823130      20.4694333669
2457185.2201389   1.229255965994   7.124359512151      20.4694231970
2457185.2208333   1.229257445310   7.124368201051      20.4694130272
2457185.2215278   1.229258924605   7.124376889830      20.4694028572
2457185.2222222   1.229260403882   7.124385578489      20.4693926872
2457185.2229167   1.229261883140   7.124394267027      20.4693825171
2457185.2236111   1.229263362379   7.124402955445      20.4693723469
2457185.2243056   1.229264841598   7.124411643741      20.4693621767
2457185.2250000   1.229266320798   7.124420331916      20.4693520064
2457185.2256944   1.229267799979   7.124429019970      20.4693418361
2457185.2263889   1.229269279141   7.124437707903      20.4693316657
2457185.2270833   1.229270758284   7.124446395715      20.4693214952
2457185.2277778   1.229272237407   7.124455083406      20.4693113246
2457185.2284722   1.229273716512   7.124463770979      20.4693011540
2457185.2291667   1.229275195597   7.124472458428      20.4692909833
2457185.2298611   1.229276674663   7.124481145757      20.4692808126
2457185.2305556   1.229278153710   7.124489832965      20.4692706418
2457185.2312500   1.229279632737   7.124498520052      20.4692604709
2457185.2319444   1.229281111746   7.124507207018      20.4692503000
2457185.2326389   1.229282590735   7.124515893863      20.4692401290
2457185.2333333   1.229284069705   7.124524580589      20.4692299579
2457185.2340278   1.229285548656   7.124533267192      20.4692197868
2457185.2347222   1.229287027588   7.124541953674      20.4692096156
2457185.2354167   1.229288506501   7.124550640036      20.4691994443
2457185.2361111   1.229289985394   7.124559326276      20.4691892730
2457185.2368056   1.229291464269   7.124568012396      20.4691791016
2457185.2375000   1.229292943124   7.124576698395      20.4691689301
2457185.2381944   1.229294421960   7.124585384275      20.4691587586
2457185.2388889   1.229295900777   7.124594070032      20.4691485870
2457185.2395833   1.229297379575   7.124602755668      20.4691384153
2457185.2402778   1.229298858353   7.124611441183      20.4691282436
2457185.2409722   1.229300337112   7.124620126577      20.4691180718
2457185.2416667   1.229301815853   7.124628811851      20.4691079000
2457185.2423611   1.229303294574   7.124637497005      20.4690977281
2457185.2430556   1.229304773276   7.124646182037      20.4690875561
2457185.2437500   1.229306251958   7.124654866948      20.4690773840
2457185.2444444   1.229307730622   7.124663551738      20.4690672119
2457185.2451389   1.229309209266   7.124672236406      20.4690570397
2457185.2458333   1.229310687891   7.124680920954      20.4690468675
2457185.2465278   1.229312166498   7.124689605384      20.4690366952
2457185.2472222   1.229313645085   7.124698289690      20.4690265228
2457185.2479167   1.229315123652   7.124706973875      20.4690163504
2457185.2486111   1.229316602201   7.124715657940      20.4690061778
2457185.2493056   1.229318080730   7.124724341883      20.4689960053
2457185.2500000   1.229319559240   7.124733025706      20.4689858326
2457185.2506944   1.229321037731   7.124741709410      20.4689756599
2457185.2513889   1.229322516203   7.124750392990      20.4689654872
2457185.2520833   1.229323994656   7.124759076450      20.4689553143
2457185.2527778   1.229325473089   7.124767759789      20.4689451414
2457185.2534722   1.229326951504   7.124776443008      20.4689349685
2457185.2541667   1.229328429899   7.124785126105      20.4689247954
2457185.2548611   1.229329908275   7.124793809083      20.4689146224
2457185.2555556   1.229331386632   7.124802491939      20.4689044492
2457185.2562500   1.229332864970   7.124811174673      20.4688942760
2457185.2569444   1.229334343288   7.124819857287      20.4688841027
2457185.2576389   1.229335821587   7.124828539780      20.4688739293
2457185.2583333   1.229337299868   7.124837222152      20.4688637559
2457185.2590278   1.229338778129   7.124845904404      20.4688535824
2457185.2597222   1.229340256371   7.124854586535      20.4688434089
2457185.2604167   1.229341734593   7.124863268544      20.4688332353
2457185.2611111   1.229343212797   7.124871950432      20.4688230616
2457185.2618056   1.229344690981   7.124880632199      20.4688128878
2457185.2625000   1.229346169147   7.124889313848      20.4688027140
2457185.2631944   1.229347647292   7.124897995373      20.4687925401
2457185.2638889   1.229349125419   7.124906676778      20.4687823662
2457185.2645833   1.229350603527   7.124915358062      20.4687721922
2457185.2652778   1.229352081615   7.124924039225      20.4687620181
2457185.2659722   1.229353559685   7.124932720269      20.4687518440
2457185.2666667   1.229355037735   7.124941401190      20.4687416698
2457185.2673611   1.229356515766   7.124950081990      20.4687314955
2457185.2680556   1.229357993778   7.124958762669      20.4687213212
2457185.2687500   1.229359471770   7.124967443228      20.4687111468
2457185.2694444   1.229360949744   7.124976123665      20.4687009723
2457185.2701389   1.229362427698   7.124984803984      20.4686907978
2457185.2708333   1.229363905634   7.124993484179      20.4686806232
